Latitude,Longitude,Distrito,Concelho,temp_12h,rh_12h,ws_12h,pr_dia,FFMC,ISI,DMC,DC,BUI,FWI,DSR,mes_sin,dia_sin,mes_cos,dia_cos,incendio
41.3405519999398,-8.3234380001492,Porto,Lousada,0.3225806451612903,0.717391304347826,0.15728155339805824,0.1711840228245364,0.7416486404432552,0.07359609644254567,0.09051871928420985,0.11201005419841334,0.10807109260665064,0.12056674615657823,0.025772586722426726,0.866025,-0.790776,-0.5,-0.612106,0
39.0393639998966,-9.07326099978553,Lisboa,Alenquer,0.6848635235732009,0.4891304347826087,0.2640776699029126,0.0,0.679647919394319,0.06619677601906117,0.5602151942135941,0.9123399575838504,0.6043028087997058,0.1872336242325841,0.05432311311349935,-0.5,0.848644,-0.866025,0.528964,0
41.2003050000138,-8.16683200000061,Porto,Marco de Canaveses,0.7741935483870968,0.42391304347826086,0.042718446601941754,0.0,0.7081839054287394,0.042320518207452994,0.5901921726778454,0.9102976985311445,0.6196889894112398,0.12348419503779999,0.02682817796572545,-0.866025,0.485302,-0.5,-0.874347,1
38.948918999566,-9.1182029999627,Lisboa,Arruda Dos Vinhos,0.6997518610421836,0.30434782608695654,0.4116504854368932,0.0,0.7525355306350923,0.15839379005991835,0.6156709716394272,0.8890896237530438,0.6420560820804996,0.39796539651935664,0.19949286093560079,-0.866025,-0.299363,-0.5,-0.954139,1
39.5334850000011,-8.67771999994914,Santarém,Alcanena,0.44913151364764264,0.75,0.11844660194174757,0.11697574893009986,0.5755749416519612,0.021102575250105046,0.12105899064443972,0.29899458015866787,0.16456013210515194,0.019160028413415194,0.001437241116994252,0.866025,0.651372,-0.5,-0.758758,0
41.6083333333333,-8.1675,Braga,Vieira do Minho,0.24317617866004956,1.0,0.3029126213592233,0.10556348074179744,0.3681547788467012,0.013813764946190072,0.043969500546965586,0.24314272248841412,0.09420318210632586,0.010112765741539399,0.0006004850698860007,0.866025,-0.101168,0.5,-0.994869,0
39.4974730004205,-8.38170699967278,Santarém,Tomar,0.598014888337469,0.34782608695652173,0.6135922330097088,0.0,0.7195783761218952,0.22149263954027792,0.588739040279524,0.8875972036760663,0.6174507149173951,0.5065484042823076,0.3037312248523165,-0.5,-0.0,-0.866025,1.0,1
40.9156949996948,-8.26078500005934,Aveiro,Arouca,0.4540942928039702,0.391304347826087,0.1203883495145631,0.0,0.6707344262917214,0.04115469716584047,0.5143190686890787,0.738590841253633,0.5431885237562315,0.11211565782129992,0.022817141116332342,0.866025,-0.299363,-0.5,-0.954139,1
41.0718269999822,-8.60730799992879,Porto,Vila Nova de Gaia,0.5235732009925558,0.5652173913043478,0.3786407766990291,0.0,0.6333798220147627,0.06776942002831973,0.4733211422600291,0.8663891288979656,0.5425467807195349,0.18260693084377694,0.05205064965235798,-0.5,0.485302,-0.866025,-0.874347,1
40.1372199998962,-8.12582999971178,Coimbra,Góis,0.4044665012406948,0.4891304347826087,0.12427184466019418,0.0,0.6378816341245896,0.03318096699997815,0.41811027478896934,0.6753593590448512,0.45321145433059157,0.07988101882388757,0.013009837170792678,1.0,0.101168,0.0,-0.994869,1
